"region";"tid";"statistikkvariabel";"Folkemengde 1. januar og endringer i kalenderåret, etter region, tid og statistikkvariabel"
"06 Buskerud";"1985";"Folkemengde";219257
"06 Buskerud";"1985";"Levendefødte";2496
"06 Buskerud";"1985";"Døde";2495
"06 Buskerud";"1985";"Innflyttinger";6702
"06 Buskerud";"1985";"Utflyttinger";5976
"06 Buskerud";"1986";"Folkemengde";219993
"06 Buskerud";"1986";"Levendefødte";2429
"06 Buskerud";"1986";"Døde";2499
"06 Buskerud";"1986";"Innflyttinger";7360
"06 Buskerud";"1986";"Utflyttinger";5945
"06 Buskerud";"1987";"Folkemengde";221275
"06 Buskerud";"1987";"Levendefødte";2648
"06 Buskerud";"1987";"Døde";2470
"06 Buskerud";"1987";"Innflyttinger";8103
"06 Buskerud";"1987";"Utflyttinger";6321
"06 Buskerud";"1988";"Folkemengde";223266
"06 Buskerud";"1988";"Levendefødte";2769
"06 Buskerud";"1988";"Døde";2486
"06 Buskerud";"1988";"Innflyttinger";7982
"06 Buskerud";"1988";"Utflyttinger";6966
"06 Buskerud";"1989";"Folkemengde";224578
"06 Buskerud";"1989";"Levendefødte";2919
"06 Buskerud";"1989";"Døde";2579
"06 Buskerud";"1989";"Innflyttinger";6928
"06 Buskerud";"1989";"Utflyttinger";7099
"06 Buskerud";"1990";"Folkemengde";224701
"06 Buskerud";"1990";"Levendefødte";2979
"06 Buskerud";"1990";"Døde";2569
"06 Buskerud";"1990";"Innflyttinger";6313
"06 Buskerud";"1990";"Utflyttinger";6173
"06 Buskerud";"1991";"Folkemengde";225261
"06 Buskerud";"1991";"Levendefødte";2894
"06 Buskerud";"1991";"Døde";2512
"06 Buskerud";"1991";"Innflyttinger";6088
"06 Buskerud";"1991";"Utflyttinger";6085
"06 Buskerud";"1992";"Folkemengde";225656
"06 Buskerud";"1992";"Levendefødte";2782
"06 Buskerud";"1992";"Døde";2490
"06 Buskerud";"1992";"Innflyttinger";6253
"06 Buskerud";"1992";"Utflyttinger";5743
"06 Buskerud";"1993";"Folkemengde";226453
"06 Buskerud";"1993";"Levendefødte";2751
"06 Buskerud";"1993";"Døde";2542
"06 Buskerud";"1993";"Innflyttinger";6011
"06 Buskerud";"1993";"Utflyttinger";5547
"06 Buskerud";"1994";"Folkemengde";227102
"06 Buskerud";"1994";"Levendefødte";2852
"06 Buskerud";"1994";"Døde";2451
"06 Buskerud";"1994";"Innflyttinger";6994
"06 Buskerud";"1994";"Utflyttinger";5995
"06 Buskerud";"1995";"Folkemengde";228498
"06 Buskerud";"1995";"Levendefødte";2835
"06 Buskerud";"1995";"Døde";2514
"06 Buskerud";"1995";"Innflyttinger";6936
"06 Buskerud";"1995";"Utflyttinger";6305
"06 Buskerud";"1996";"Folkemengde";229366
"06 Buskerud";"1996";"Levendefødte";2857
"06 Buskerud";"1996";"Døde";2530
"06 Buskerud";"1996";"Innflyttinger";7206
"06 Buskerud";"1996";"Utflyttinger";6088
"06 Buskerud";"1997";"Folkemengde";230805
"06 Buskerud";"1997";"Levendefødte";2900
"06 Buskerud";"1997";"Døde";2522
"06 Buskerud";"1997";"Innflyttinger";8208
"06 Buskerud";"1997";"Utflyttinger";6423
"06 Buskerud";"1998";"Folkemengde";232967
"06 Buskerud";"1998";"Levendefødte";2799
"06 Buskerud";"1998";"Døde";2381
"06 Buskerud";"1998";"Innflyttinger";8255
"06 Buskerud";"1998";"Utflyttinger";6594
"06 Buskerud";"1999";"Folkemengde";235018
"06 Buskerud";"1999";"Levendefødte";2866
"06 Buskerud";"1999";"Døde";2677
"06 Buskerud";"1999";"Innflyttinger";8577
"06 Buskerud";"1999";"Utflyttinger";6969
"06 Buskerud";"2000";"Folkemengde";236811
"06 Buskerud";"2000";"Levendefødte";2838
"06 Buskerud";"2000";"Døde";2513
"06 Buskerud";"2000";"Innflyttinger";9144
"06 Buskerud";"2000";"Utflyttinger";7443
"06 Buskerud";"2001";"Folkemengde";238833
"06 Buskerud";"2001";"Levendefødte";2796
"06 Buskerud";"2001";"Døde";2527
"06 Buskerud";"2001";"Innflyttinger";8462
"06 Buskerud";"2001";"Utflyttinger";7777
"06 Buskerud";"2002";"Folkemengde";239793
"06 Buskerud";"2002";"Levendefødte";2691
"06 Buskerud";"2002";"Døde";2497
"06 Buskerud";"2002";"Innflyttinger";8517
"06 Buskerud";"2002";"Utflyttinger";7143
"06 Buskerud";"2003";"Folkemengde";241371
"06 Buskerud";"2003";"Levendefødte";2757
"06 Buskerud";"2003";"Døde";2300
"06 Buskerud";"2003";"Innflyttinger";7833
"06 Buskerud";"2003";"Utflyttinger";7320
"06 Buskerud";"2004";"Folkemengde";242331
"06 Buskerud";"2004";"Levendefødte";2851
"06 Buskerud";"2004";"Døde";2305
"06 Buskerud";"2004";"Innflyttinger";7848
"06 Buskerud";"2004";"Utflyttinger";7198
"06 Buskerud";"2005";"Folkemengde";243491
"06 Buskerud";"2005";"Levendefødte";2740
"06 Buskerud";"2005";"Døde";2303
"06 Buskerud";"2005";"Innflyttinger";8205
"06 Buskerud";"2005";"Utflyttinger";6905
"06 Buskerud";"2006";"Folkemengde";245225
"06 Buskerud";"2006";"Levendefødte";2829
"06 Buskerud";"2006";"Døde";2315
"06 Buskerud";"2006";"Innflyttinger";9100
"06 Buskerud";"2006";"Utflyttinger";7210
"06 Buskerud";"2007";"Folkemengde";247655
"06 Buskerud";"2007";"Levendefødte";2823
"06 Buskerud";"2007";"Døde";2374
"06 Buskerud";"2007";"Innflyttinger";10424
"06 Buskerud";"2007";"Utflyttinger";7299
"06 Buskerud";"2008";"Folkemengde";251220
"06 Buskerud";"2008";"Levendefødte";3022
"06 Buskerud";"2008";"Døde";2293
"06 Buskerud";"2008";"Innflyttinger";9970
"06 Buskerud";"2008";"Utflyttinger";7294
"06 Buskerud";"2009";"Folkemengde";254634
"06 Buskerud";"2009";"Levendefødte";2943
"06 Buskerud";"2009";"Døde";2377
"06 Buskerud";"2009";"Innflyttinger";9515
"06 Buskerud";"2009";"Utflyttinger";7033
"06 Buskerud";"2010";"Folkemengde";257673
"06 Buskerud";"2010";"Levendefødte";2870
"06 Buskerud";"2010";"Døde";2323
"06 Buskerud";"2010";"Innflyttinger";10736
"06 Buskerud";"2010";"Utflyttinger";7871
"06 Buskerud";"2011";"Folkemengde";261110
"06 Buskerud";"2011";"Levendefødte";2896
"06 Buskerud";"2011";"Døde";2285
"06 Buskerud";"2011";"Innflyttinger";11664
"06 Buskerud";"2011";"Utflyttinger";8236
"06 Buskerud";"2012";"Folkemengde";265164
"06 Buskerud";"2012";"Levendefødte";2910
"06 Buskerud";"2012";"Døde";2283
"06 Buskerud";"2012";"Innflyttinger";11847
"06 Buskerud";"2012";"Utflyttinger";8636
"06 Buskerud";"2013";"Folkemengde";269003
"06 Buskerud";"2013";"Levendefødte";2774
"06 Buskerud";"2013";"Døde";2298
"06 Buskerud";"2013";"Innflyttinger";11821
"06 Buskerud";"2013";"Utflyttinger";9094
"06 Buskerud";"2014";"Folkemengde";272228
"06 Buskerud";"2014";"Levendefødte";2910
"06 Buskerud";"2014";"Døde";2237
"06 Buskerud";"2014";"Innflyttinger";11145
"06 Buskerud";"2014";"Utflyttinger";9327
"06 Buskerud";"2015";"Folkemengde";274737
"06 Buskerud";"2015";"Levendefødte";0
"06 Buskerud";"2015";"Døde";0
"06 Buskerud";"2015";"Innflyttinger";0
"06 Buskerud";"2015";"Utflyttinger";0
"07 Vestfold";"1951";"Folkemengde";154670
"07 Vestfold";"1951";"Levendefødte";2763
"07 Vestfold";"1951";"Døde";1337
"07 Vestfold";"1951";"Innflyttinger";9081
"07 Vestfold";"1951";"Utflyttinger";8217
"07 Vestfold";"1952";"Folkemengde";156960
"07 Vestfold";"1952";"Levendefødte";2833
"07 Vestfold";"1952";"Døde";1334
"07 Vestfold";"1952";"Innflyttinger";8751
"07 Vestfold";"1952";"Utflyttinger";8055
"07 Vestfold";"1953";"Folkemengde";159155
"07 Vestfold";"1953";"Levendefødte";2945
"07 Vestfold";"1953";"Døde";1385
"07 Vestfold";"1953";"Innflyttinger";9554
"07 Vestfold";"1953";"Utflyttinger";8805
"07 Vestfold";"1954";"Folkemengde";161464
"07 Vestfold";"1954";"Levendefødte";2934
"07 Vestfold";"1954";"Døde";1431
"07 Vestfold";"1954";"Innflyttinger";9717
"07 Vestfold";"1954";"Utflyttinger";9262
"07 Vestfold";"1955";"Folkemengde";163422
"07 Vestfold";"1955";"Levendefødte";2855
"07 Vestfold";"1955";"Døde";1384
"07 Vestfold";"1955";"Innflyttinger";9778
"07 Vestfold";"1955";"Utflyttinger";9483
"07 Vestfold";"1956";"Folkemengde";165235
"07 Vestfold";"1956";"Levendefødte";3034
"07 Vestfold";"1956";"Døde";1511
"07 Vestfold";"1956";"Innflyttinger";9923
"07 Vestfold";"1956";"Utflyttinger";9927
"07 Vestfold";"1957";"Folkemengde";166754
"07 Vestfold";"1957";"Levendefødte";2925
"07 Vestfold";"1957";"Døde";1456
"07 Vestfold";"1957";"Innflyttinger";5034
"07 Vestfold";"1957";"Utflyttinger";4916
"07 Vestfold";"1958";"Folkemengde";168341
"07 Vestfold";"1958";"Levendefødte";2950
"07 Vestfold";"1958";"Døde";1592
"07 Vestfold";"1958";"Innflyttinger";4762
"07 Vestfold";"1958";"Utflyttinger";4677
"07 Vestfold";"1959";"Folkemengde";169784
"07 Vestfold";"1959";"Levendefødte";2974
"07 Vestfold";"1959";"Døde";1557
"07 Vestfold";"1959";"Innflyttinger";5076
"07 Vestfold";"1959";"Utflyttinger";4295
"07 Vestfold";"1960";"Folkemengde";171982
"07 Vestfold";"1960";"Levendefødte";3038
"07 Vestfold";"1960";"Døde";1617
"07 Vestfold";"1960";"Innflyttinger";5876
"07 Vestfold";"1960";"Utflyttinger";5172
"07 Vestfold";"1961";"Folkemengde";174382
"07 Vestfold";"1961";"Levendefødte";2926
"07 Vestfold";"1961";"Døde";1649
"07 Vestfold";"1961";"Innflyttinger";5448
"07 Vestfold";"1961";"Utflyttinger";5011
"07 Vestfold";"1962";"Folkemengde";176096
"07 Vestfold";"1962";"Levendefødte";2902
"07 Vestfold";"1962";"Døde";1734
"07 Vestfold";"1962";"Innflyttinger";5632
"07 Vestfold";"1962";"Utflyttinger";5355
"07 Vestfold";"1963";"Folkemengde";177541
"07 Vestfold";"1963";"Levendefødte";2980
"07 Vestfold";"1963";"Døde";1866
"07 Vestfold";"1963";"Innflyttinger";5301
"07 Vestfold";"1963";"Utflyttinger";5654
"07 Vestfold";"1964";"Folkemengde";163527
"07 Vestfold";"1964";"Levendefødte";2702
"07 Vestfold";"1964";"Døde";1527
"07 Vestfold";"1964";"Innflyttinger";4244
"07 Vestfold";"1964";"Utflyttinger";4267
"07 Vestfold";"1965";"Folkemengde";164679
"07 Vestfold";"1965";"Levendefødte";2824
"07 Vestfold";"1965";"Døde";1598
"07 Vestfold";"1965";"Innflyttinger";4852
"07 Vestfold";"1965";"Utflyttinger";4381
"07 Vestfold";"1966";"Folkemengde";166376
"07 Vestfold";"1966";"Levendefødte";2788
"07 Vestfold";"1966";"Døde";1679
"07 Vestfold";"1966";"Innflyttinger";4926
"07 Vestfold";"1966";"Utflyttinger";4524
"07 Vestfold";"1967";"Folkemengde";167549
"07 Vestfold";"1967";"Levendefødte";2768
"07 Vestfold";"1967";"Døde";1650
"07 Vestfold";"1967";"Innflyttinger";5448
"07 Vestfold";"1967";"Utflyttinger";4636
"07 Vestfold";"1968";"Folkemengde";169479
"07 Vestfold";"1968";"Levendefødte";2741
"07 Vestfold";"1968";"Døde";1742
"07 Vestfold";"1968";"Innflyttinger";5397
"07 Vestfold";"1968";"Utflyttinger";4311
"07 Vestfold";"1969";"Folkemengde";171578
"07 Vestfold";"1969";"Levendefødte";2772
"07 Vestfold";"1969";"Døde";1733
"07 Vestfold";"1969";"Innflyttinger";5666
"07 Vestfold";"1969";"Utflyttinger";4921
"07 Vestfold";"1970";"Folkemengde";173401
"07 Vestfold";"1970";"Levendefødte";2715
"07 Vestfold";"1970";"Døde";1776
"07 Vestfold";"1970";"Innflyttinger";6522
"07 Vestfold";"1970";"Utflyttinger";5392
"07 Vestfold";"1971";"Folkemengde";175402
"07 Vestfold";"1971";"Levendefødte";2739
"07 Vestfold";"1971";"Døde";1848
"07 Vestfold";"1971";"Innflyttinger";5909
"07 Vestfold";"1971";"Utflyttinger";4552
"07 Vestfold";"1972";"Folkemengde";177584
"07 Vestfold";"1972";"Levendefødte";2842
"07 Vestfold";"1972";"Døde";1853
"07 Vestfold";"1972";"Innflyttinger";5569
"07 Vestfold";"1972";"Utflyttinger";4909
"07 Vestfold";"1973";"Folkemengde";179281
"07 Vestfold";"1973";"Levendefødte";2518
"07 Vestfold";"1973";"Døde";1840
"07 Vestfold";"1973";"Innflyttinger";5506
"07 Vestfold";"1973";"Utflyttinger";4896
"07 Vestfold";"1974";"Folkemengde";180531
"07 Vestfold";"1974";"Levendefødte";2391
"07 Vestfold";"1974";"Døde";1943
"07 Vestfold";"1974";"Innflyttinger";5809
"07 Vestfold";"1974";"Utflyttinger";5160
"07 Vestfold";"1975";"Folkemengde";181560
"07 Vestfold";"1975";"Levendefødte";2349
"07 Vestfold";"1975";"Døde";1914
"07 Vestfold";"1975";"Innflyttinger";5468
"07 Vestfold";"1975";"Utflyttinger";5004
"07 Vestfold";"1976";"Folkemengde";182396
"07 Vestfold";"1976";"Levendefødte";2253
"07 Vestfold";"1976";"Døde";1960
"07 Vestfold";"1976";"Innflyttinger";5239
"07 Vestfold";"1976";"Utflyttinger";4567
"07 Vestfold";"1977";"Folkemengde";183365
"07 Vestfold";"1977";"Levendefødte";2055
"07 Vestfold";"1977";"Døde";1905
"07 Vestfold";"1977";"Innflyttinger";5335
"07 Vestfold";"1977";"Utflyttinger";4476
"07 Vestfold";"1978";"Folkemengde";184355
"07 Vestfold";"1978";"Levendefødte";2126
"07 Vestfold";"1978";"Døde";1981
"07 Vestfold";"1978";"Innflyttinger";5102
"07 Vestfold";"1978";"Utflyttinger";4380
"07 Vestfold";"1979";"Folkemengde";185227
"07 Vestfold";"1979";"Levendefødte";2161
"07 Vestfold";"1979";"Døde";1994
"07 Vestfold";"1979";"Innflyttinger";5100
"07 Vestfold";"1979";"Utflyttinger";4557
"07 Vestfold";"1980";"Folkemengde";185922
"07 Vestfold";"1980";"Levendefødte";2061
"07 Vestfold";"1980";"Døde";1957
"07 Vestfold";"1980";"Innflyttinger";5188
"07 Vestfold";"1980";"Utflyttinger";4504
"07 Vestfold";"1981";"Folkemengde";186691
"07 Vestfold";"1981";"Levendefødte";2051
"07 Vestfold";"1981";"Døde";1924
"07 Vestfold";"1981";"Innflyttinger";5242
"07 Vestfold";"1981";"Utflyttinger";4426
"07 Vestfold";"1982";"Folkemengde";187649
"07 Vestfold";"1982";"Levendefødte";2046
"07 Vestfold";"1982";"Døde";1978
"07 Vestfold";"1982";"Innflyttinger";5037
"07 Vestfold";"1982";"Utflyttinger";4037
"07 Vestfold";"1983";"Folkemengde";188664
"07 Vestfold";"1983";"Levendefødte";2092
"07 Vestfold";"1983";"Døde";1983
"07 Vestfold";"1983";"Innflyttinger";4783
"07 Vestfold";"1983";"Utflyttinger";4160
"07 Vestfold";"1984";"Folkemengde";189394
"07 Vestfold";"1984";"Levendefødte";2108
"07 Vestfold";"1984";"Døde";2027
"07 Vestfold";"1984";"Innflyttinger";5035
"07 Vestfold";"1984";"Utflyttinger";4040
"07 Vestfold";"1985";"Folkemengde";190474
"07 Vestfold";"1985";"Levendefødte";2055
"07 Vestfold";"1985";"Døde";2134
"07 Vestfold";"1985";"Innflyttinger";5221
"07 Vestfold";"1985";"Utflyttinger";4056
"07 Vestfold";"1986";"Folkemengde";191570
"07 Vestfold";"1986";"Levendefødte";2255
"07 Vestfold";"1986";"Døde";2159
"07 Vestfold";"1986";"Innflyttinger";5610
"07 Vestfold";"1986";"Utflyttinger";4389
"07 Vestfold";"1987";"Folkemengde";192882
"07 Vestfold";"1987";"Levendefødte";2278
"07 Vestfold";"1987";"Døde";2150
"07 Vestfold";"1987";"Innflyttinger";5942
"07 Vestfold";"1987";"Utflyttinger";4472
"07 Vestfold";"1988";"Folkemengde";194477
"07 Vestfold";"1988";"Levendefødte";2439
"07 Vestfold";"1988";"Døde";2131
"07 Vestfold";"1988";"Innflyttinger";5897
"07 Vestfold";"1988";"Utflyttinger";4575
"07 Vestfold";"1989";"Folkemengde";196099
"07 Vestfold";"1989";"Levendefødte";2524
"07 Vestfold";"1989";"Døde";2115
"07 Vestfold";"1989";"Innflyttinger";5478
"07 Vestfold";"1989";"Utflyttinger";4758
"07 Vestfold";"1990";"Folkemengde";197207
"07 Vestfold";"1990";"Levendefødte";2526
"07 Vestfold";"1990";"Døde";2207
"07 Vestfold";"1990";"Innflyttinger";5371
"07 Vestfold";"1990";"Utflyttinger";4555
"07 Vestfold";"1991";"Folkemengde";198354
"07 Vestfold";"1991";"Levendefødte";2499
"07 Vestfold";"1991";"Døde";2085
"07 Vestfold";"1991";"Innflyttinger";5283
"07 Vestfold";"1991";"Utflyttinger";4502
"07 Vestfold";"1992";"Folkemengde";199547
"07 Vestfold";"1992";"Levendefødte";2545
"07 Vestfold";"1992";"Døde";2101
"07 Vestfold";"1992";"Innflyttinger";5173
"07 Vestfold";"1992";"Utflyttinger";4243
"07 Vestfold";"1993";"Folkemengde";200917
"07 Vestfold";"1993";"Levendefødte";2456
"07 Vestfold";"1993";"Døde";2273
"07 Vestfold";"1993";"Innflyttinger";5319
"07 Vestfold";"1993";"Utflyttinger";4491
"07 Vestfold";"1994";"Folkemengde";201925
"07 Vestfold";"1994";"Levendefødte";2486
"07 Vestfold";"1994";"Døde";2154
"07 Vestfold";"1994";"Innflyttinger";5670
"07 Vestfold";"1994";"Utflyttinger";4697
"07 Vestfold";"1995";"Folkemengde";203240
"07 Vestfold";"1995";"Levendefødte";2500
"07 Vestfold";"1995";"Døde";2253
"07 Vestfold";"1995";"Innflyttinger";5982
"07 Vestfold";"1995";"Utflyttinger";5010
"07 Vestfold";"1996";"Folkemengde";204440
"07 Vestfold";"1996";"Levendefødte";2504
"07 Vestfold";"1996";"Døde";2064
"07 Vestfold";"1996";"Innflyttinger";6121
"07 Vestfold";"1996";"Utflyttinger";4883
"07 Vestfold";"1997";"Folkemengde";206119
"07 Vestfold";"1997";"Levendefødte";2575
"07 Vestfold";"1997";"Døde";2173
"07 Vestfold";"1997";"Innflyttinger";6942
"07 Vestfold";"1997";"Utflyttinger";4775
"07 Vestfold";"1998";"Folkemengde";208687
"07 Vestfold";"1998";"Levendefødte";2367
"07 Vestfold";"1998";"Døde";2248
"07 Vestfold";"1998";"Innflyttinger";7037
"07 Vestfold";"1998";"Utflyttinger";5131
"07 Vestfold";"1999";"Folkemengde";210707
"07 Vestfold";"1999";"Levendefødte";2487
"07 Vestfold";"1999";"Døde";2302
"07 Vestfold";"1999";"Innflyttinger";7135
"07 Vestfold";"1999";"Utflyttinger";5243
"07 Vestfold";"2000";"Folkemengde";212775
"07 Vestfold";"2000";"Levendefødte";2491
"07 Vestfold";"2000";"Døde";2213
"07 Vestfold";"2000";"Innflyttinger";7276
"07 Vestfold";"2000";"Utflyttinger";5300
"07 Vestfold";"2001";"Folkemengde";215030
"07 Vestfold";"2001";"Levendefødte";2395
"07 Vestfold";"2001";"Døde";2209
"07 Vestfold";"2001";"Innflyttinger";7086
"07 Vestfold";"2001";"Utflyttinger";5829
"07 Vestfold";"2002";"Folkemengde";216456
"07 Vestfold";"2002";"Levendefødte";2238
"07 Vestfold";"2002";"Døde";2182
"07 Vestfold";"2002";"Innflyttinger";7180
"07 Vestfold";"2002";"Utflyttinger";5532
"07 Vestfold";"2003";"Folkemengde";218171
"07 Vestfold";"2003";"Levendefødte";2353
"07 Vestfold";"2003";"Døde";2119
"07 Vestfold";"2003";"Innflyttinger";6702
"07 Vestfold";"2003";"Utflyttinger";5618
"07 Vestfold";"2004";"Folkemengde";219480
"07 Vestfold";"2004";"Levendefødte";2341
"07 Vestfold";"2004";"Døde";2127
"07 Vestfold";"2004";"Innflyttinger";6672
"07 Vestfold";"2004";"Utflyttinger";5618
"07 Vestfold";"2005";"Folkemengde";220736
"07 Vestfold";"2005";"Levendefødte";2397
"07 Vestfold";"2005";"Døde";2108
"07 Vestfold";"2005";"Innflyttinger";6803
"07 Vestfold";"2005";"Utflyttinger";5713
"07 Vestfold";"2006";"Folkemengde";222104
"07 Vestfold";"2006";"Levendefødte";2431
"07 Vestfold";"2006";"Døde";2145
"07 Vestfold";"2006";"Innflyttinger";7390
"07 Vestfold";"2006";"Utflyttinger";5989
"07 Vestfold";"2007";"Folkemengde";223804
"07 Vestfold";"2007";"Levendefødte";2372
"07 Vestfold";"2007";"Døde";2144
"07 Vestfold";"2007";"Innflyttinger";8385
"07 Vestfold";"2007";"Utflyttinger";5980
"07 Vestfold";"2008";"Folkemengde";226433
"07 Vestfold";"2008";"Levendefødte";2486
"07 Vestfold";"2008";"Døde";2221
"07 Vestfold";"2008";"Innflyttinger";8067
"07 Vestfold";"2008";"Utflyttinger";5629
"07 Vestfold";"2009";"Folkemengde";229134
"07 Vestfold";"2009";"Levendefødte";2465
"07 Vestfold";"2009";"Døde";2192
"07 Vestfold";"2009";"Innflyttinger";7950
"07 Vestfold";"2009";"Utflyttinger";6101
"07 Vestfold";"2010";"Folkemengde";231286
"07 Vestfold";"2010";"Levendefødte";2435
"07 Vestfold";"2010";"Døde";2067
"07 Vestfold";"2010";"Innflyttinger";8614
"07 Vestfold";"2010";"Utflyttinger";6565
"07 Vestfold";"2011";"Folkemengde";233705
"07 Vestfold";"2011";"Levendefødte";2475
"07 Vestfold";"2011";"Døde";2109
"07 Vestfold";"2011";"Innflyttinger";9213
"07 Vestfold";"2011";"Utflyttinger";6847
"07 Vestfold";"2012";"Folkemengde";236424
"07 Vestfold";"2012";"Levendefødte";2367
"07 Vestfold";"2012";"Døde";2109
"07 Vestfold";"2012";"Innflyttinger";8999
"07 Vestfold";"2012";"Utflyttinger";6924
"07 Vestfold";"2013";"Folkemengde";238748
"07 Vestfold";"2013";"Levendefødte";2355
"07 Vestfold";"2013";"Døde";2136
"07 Vestfold";"2013";"Innflyttinger";8963
"07 Vestfold";"2013";"Utflyttinger";7087
"07 Vestfold";"2014";"Folkemengde";240860
"07 Vestfold";"2014";"Levendefødte";2291
"07 Vestfold";"2014";"Døde";2125
"07 Vestfold";"2014";"Innflyttinger";8941
"07 Vestfold";"2014";"Utflyttinger";7307
"07 Vestfold";"2015";"Folkemengde";242662
"07 Vestfold";"2015";"Levendefødte";0
"07 Vestfold";"2015";"Døde";0
"07 Vestfold";"2015";"Innflyttinger";0
"07 Vestfold";"2015";"Utflyttinger";0
"08 Telemark";"1951";"Folkemengde";136519
"08 Telemark";"1951";"Levendefødte";2406
"08 Telemark";"1951";"Døde";1244
"08 Telemark";"1951";"Innflyttinger";6227
"08 Telemark";"1951";"Utflyttinger";6215
"08 Telemark";"1952";"Folkemengde";137698
"08 Telemark";"1952";"Levendefødte";2465
"08 Telemark";"1952";"Døde";1228
"08 Telemark";"1952";"Innflyttinger";6138
"08 Telemark";"1952";"Utflyttinger";5913
"08 Telemark";"1953";"Folkemengde";139172
"08 Telemark";"1953";"Levendefødte";2519
"08 Telemark";"1953";"Døde";1242
"08 Telemark";"1953";"Innflyttinger";6590
"08 Telemark";"1953";"Utflyttinger";6634
"08 Telemark";"1954";"Folkemengde";140425
"08 Telemark";"1954";"Levendefødte";2416
"08 Telemark";"1954";"Døde";1304
"08 Telemark";"1954";"Innflyttinger";6316
"08 Telemark";"1954";"Utflyttinger";6326
"08 Telemark";"1955";"Folkemengde";141521
"08 Telemark";"1955";"Levendefødte";2488
"08 Telemark";"1955";"Døde";1269
"08 Telemark";"1955";"Innflyttinger";6877
"08 Telemark";"1955";"Utflyttinger";6758
"08 Telemark";"1956";"Folkemengde";143589
"08 Telemark";"1956";"Levendefødte";2588
"08 Telemark";"1956";"Døde";1268
"08 Telemark";"1956";"Innflyttinger";7706
"08 Telemark";"1956";"Utflyttinger";7120
"08 Telemark";"1957";"Folkemengde";145489
"08 Telemark";"1957";"Levendefødte";2471
"08 Telemark";"1957";"Døde";1359
"08 Telemark";"1957";"Innflyttinger";3854
"08 Telemark";"1957";"Utflyttinger";2930
"08 Telemark";"1958";"Folkemengde";147525
"08 Telemark";"1958";"Levendefødte";2505
"08 Telemark";"1958";"Døde";1364
"08 Telemark";"1958";"Innflyttinger";2941
"08 Telemark";"1958";"Utflyttinger";2815
"08 Telemark";"1959";"Folkemengde";148792
"08 Telemark";"1959";"Levendefødte";2388
"08 Telemark";"1959";"Døde";1359
"08 Telemark";"1959";"Innflyttinger";2680
"08 Telemark";"1959";"Utflyttinger";2962
"08 Telemark";"1960";"Folkemengde";149539
"08 Telemark";"1960";"Levendefødte";2245
"08 Telemark";"1960";"Døde";1484
"08 Telemark";"1960";"Innflyttinger";3355
"08 Telemark";"1960";"Utflyttinger";3387
"08 Telemark";"1961";"Folkemengde";149943
"08 Telemark";"1961";"Levendefødte";2275
"08 Telemark";"1961";"Døde";1494
